"x","y","z","vx","vy","vz","t"
0.609312893434409,0.454132561262137,1.19334828874955,1.87204895011823,-0.50501917170771,2.72350160355646,1
0.618673138185,0.451607465403599,1.20696579676734,1.89860589435304,-0.53248835217552,2.60004316067088,1.005
0.628166167656765,0.448945023642721,1.21996601257069,1.9181000982778,-0.558594526680289,2.47666539797908,1.01
0.637756668148154,0.44615205100932,1.23234933956059,1.93107401207384,-0.583533123168112,2.3537274344041,1.015
0.647412038208524,0.443234385393479,1.24411797673261,1.93808649135008,-0.607552677757828,2.23146746488405,1.02
0.657102470665274,0.44019662200469,1.25527531405703,1.93969934647216,-0.630918281590342,2.11002912529326,1.025
0.666800967397635,0.437042030596738,1.26582545968349,1.93646570148664,-0.653868031967653,1.98949210778103,1.03
0.676483295905068,0.4337726904369,1.2757729202224,1.92891984510282,-0.676570867814119,1.86990318830009,1.035
0.686127895130582,0.430389836097829,1.2851224361639,1.9175679984059,-0.699093305837351,1.75130372678911,1.04
0.695715735122612,0.426894369568643,1.29387895479784,1.90287967943248,-0.721380090773183,1.63375056614981,1.045
0.705230133519774,0.423287469114777,1.30204770762859,1.88527976515851,-0.743251136936518,1.51732834429388,1.05
0.714656532345566,0.419571213430094,1.30963434935006,1.86514119551817,-0.764414700222071,1.40215243745896,1.055
0.723982238323157,0.415749139928984,1.31664511153736,1.84277748175234,-0.784494462399932,1.28836332242686,1.06
0.733196125731919,0.411826667616984,1.32308692814949,1.81843377330266,-0.803066362780014,1.1761147366435,1.065
0.742288294598432,0.407811335803084,1.32896750183271,1.79227632757677,-0.819699844999389,1.06555880433534,1.07
0.751249676236316,0.403712836578087,1.33429529585439,1.7643826625718,-0.833997968282496,0.956830973526923,1.075
0.760071589549175,0.399542846736675,1.33907945072202,1.7347366429505,-0.845631791538348,0.850036737106308,1.08
0.768745272763928,0.395314687778983,1.34332963440755,1.70323238494592,-0.854366258089079,0.745241599235635,1.085
0.777261434688657,0.391042856488538,1.34705584240373,1.66968837333343,-0.860076461142401,0.642466050779644,1.09
0.785609876555324,0.386742474182826,1.35026817265763,1.63387055070436,-0.862753774424319,0.54168790856064,1.095
0.793779229308846,0.382428705310704,1.35297661220043,1.59552172446242,-0.862501082114864,0.44285427647508,1.1
0.801756837931158,0.37811619990013,1.35519088358281,1.5543942214332,-0.859516264976212,0.345904358002391,1.105
0.809528809038324,0.373818618575249,1.35692040537282,1.51028262529853,-0.854063959957352,0.250802964959274,1.11
0.817080222164817,0.369548298775462,1.35817442019761,1.46305333697101,-0.846437287057356,0.157583197355393,1.115
0.824395488849672,0.365316112340175,1.35896233618439,1.4126676102435,-0.836913033643161,0.066395252998408,1.12
0.83145882690089,0.361131547171959,1.35929431244938,1.3591949434212,-0.825705000693799,-0.0224433517298728,1.125
0.838254801617996,0.35700302216849,1.35918209569073,1.30281467521243,-0.812920576794118,-0.108402274450192,1.13
0.844768874994058,0.35293841928452,1.35864008431848,1.24380536634481,-0.798525433551456,-0.190704456742452,1.135
0.850987901825782,0.348945792116762,1.35768656203477,1.18252350947701,-0.782320930164615,-0.268310956222884,1.14
0.856900519373167,0.345034187465939,1.35634500725366,1.11937465288341,-0.763938267983444,-0.339931252328718,1.145
0.862497392637584,0.341214496126022,1.35464535099201,1.05478082564665,-0.742852290111318,-0.404064458432796,1.15
0.867771296765817,0.337500234675465,1.35262502869985,0.98914816848823,-0.718415951736551,-0.459074019212613,1.155
0.872717037608258,0.333908154916783,1.35032965860379,0.92283803945703,-0.689914052529228,-0.50329410578418,1.16
0.877331227805543,0.330458584654137,1.34781318807487,0.85614399358338,-0.656632284593361,-0.535161032031795,1.165
0.88161194777346,0.32717542323117,1.34513738291471,0.789276416211271,-0.617935635613942,-0.553358853714059,1.17
0.885558329854517,0.3240857450531,1.34237058864614,0.722356282166148,-0.573348969988574,-0.556965398420406,1.175
0.889170111265347,0.321219000203157,1.33958576165403,0.655419155875103,-0.522631959718334,-0.545583226461099,1.18
0.892447207044723,0.318605840404566,1.33685784552173,0.588429834718118,-0.465840196104361,-0.519439488656293,1.185
0.895389356218314,0.316276639424044,1.33426064807845,0.521306929589294,-0.40336436862265,-0.479439689103023,1.19
0.89799589086626,0.31425981758093,1.33186344963293,0.453955251541993,-0.33594022390564,-0.427163477398729,1.195
0.90026566712397,0.312580116461402,1.32972763224594,0.386302262437499,-0.264624148203185,-0.364796203152018,1.2
0.902197178436157,0.311256995720386,1.32790365123018,0.318333368884005,-0.190733119744646,-0.294998050400874,1.205
0.903788845280577,0.310303330121663,1.32642866097817,0.250120072754134,-0.115753256333218,-0.220722360778103,1.21
0.905039445644348,0.309724563839997,1.32532504917428,0.181835512048623,-0.0412269602673487,-0.145004372741253,1.215
0.905948623204591,0.30951842903866,1.32460002731058,0.113753811520678,0.0313670090256513,-0.0707479332680006,1.22
0.906517392262195,0.309675264083789,1.32424628764424,0.0462324081154986,0.100724613025571,-0.000537798532951328,1.225
0.906748554302772,0.310178887148916,1.32424359865157,-0.020320499966453,0.165804597996444,0.0635014207207352,1.23
0.90664695180294,0.311007910138899,1.32456110575518,-0.0854884684880597,0.225884258879661,0.11978888675368,1.235
0.9062195094605,0.312137331433297,1.32516005018894,-0.148892338818274,0.280580113310536,0.167313022143523,1.24
0.905475047766408,0.31354023199985,1.32599661529966,-0.21023115621539,0.329836466772315,0.205605568718248,1.245
0.904423891985331,0.315189414333711,1.32702464314325,-0.269311906359526,0.373888207523887,0.234675266425066,1.25
0.903077332453534,0.317058855371331,1.32819801947538,-0.326064089148859,0.413205077345569,0.254913999821582,1.255
