"x","y","z","vx","vy","vz","t"
-0.0823174577925248,-0.0407545150644417,0.014734282237685,-0.000351629152817168,0.00178398120236345,0.00390111921044767,1
-0.0823192159382888,-0.0407455951584299,0.0147537878337373,-4.06847988188019e-05,0.00134067744533839,0.00314516436576984,1.005
-0.0823194193622829,-0.0407388917712032,0.0147695136555661,0.000258646161932496,0.000919763769868798,0.00238995166306211,1.01
-0.0823181261314733,-0.0407342929523539,0.0147814634138814,0.000520032390860514,0.000546708723936362,0.00168704752598892,1.015
-0.082315525969519,-0.0407315594087342,0.0147898986515114,0.000721097241251911,0.000240092399272918,0.00108246395016387,1.02
-0.0823119204833127,-0.0407303589467378,0.0147953109712622,0.000846567352397187,8.72635174120617e-06,0.00060967645949539,1.025
-0.0823076876465507,-0.0407303153149791,0.0147983593535597,0.000890368829331578,-0.000149681954286773,0.000284730617150508,1.03
-0.0823032358024041,-0.0407310637247505,0.0147997830066454,0.00085624343522106,-0.000247886937554398,0.000104549929935693,1.035
-0.082298954585228,-0.0407323031594383,0.0148003057562951,0.00075673930217679,-0.000306487403778366,4.87801506965369e-05,1.04
-0.0822951708887171,-0.0407338355964572,0.0148005496570486,0.000610789717292448,-0.000349837461943725,8.46184607494749e-05,1.045
-0.0822921169401306,-0.0407355847837669,0.0148009727493523,0.00044042370801467,-0.000401375390235437,0.000173371618172879,1.05
-0.0822899148215905,-0.0407375916607181,0.0148018396074432,0.000267338572923492,-0.000479394199315308,0.000277155033701071,1.055
-0.0822885781287259,-0.0407399886317147,0.0148032253826117,0.000110042241852071,-0.000594111047758084,0.000364278720632605,1.06
-0.0822880279175167,-0.0407429591869535,0.0148050467762149,-1.79524161980638e-05,-0.000746502917292613,0.000412446727615645,1.065
-0.0822881176795976,-0.0407466917015399,0.0148071090098529,-0.000108746952443006,-0.000928938501210119,0.000409673800105814,1.07
-0.0822886614143599,-0.040751336394046,0.0148091573788535,-0.000159683298317503,-0.001127286683833,0.000353407700104391,1.075
-0.0822894598308515,-0.0407569728274652,0.014810924417354,-0.000172354805982877,-0.00132395460454848,0.000248562234528293,1.08
-0.0822903216048814,-0.0407635926004879,0.0148121672285266,-0.000151401452086475,-0.00150120584926361,0.000105138803596638,1.085
-0.0822910786121418,-0.0407710986297342,0.0148126929225446,-0.000103394735972984,-0.00164413569888611,-6.40241961891164e-05,1.09
-0.0822915955858217,-0.0407793193082286,0.0148123728015637,-3.59695416563e-05,-0.0017428180271839,-0.000245062474846236,1.095
-0.0822917754335299,-0.0407880333983646,0.0148111474891894,4.27901920785345e-05,-0.00179335648841095,-0.000424396612808131,1.1
-0.0822915614825696,-0.0407970001808066,0.0148090255061254,0.000124806024226487,-0.00179782741913659,-0.000589641040882327,1.105
-0.0822909374524484,-0.0408059893179023,0.014806077300921,0.000202417540839939,-0.00176332697368053,-0.000730257791992095,1.11
-0.0822899253647442,-0.0408148059527707,0.014802426011961,0.000268835113015342,-0.00170047082932445,-0.000838092432098314,1.115
-0.0822885811891791,-0.0408233083069173,0.0147982355498005,0.0003186532744337,-0.00162171281438139,-0.000907881297163016,1.12
-0.082286987922807,-0.0408314168709892,0.0147936961433147,0.00034837081523964,-0.00153975924218619,-0.000937726401328831,1.125
-0.0822852460687308,-0.0408391156672002,0.0147890075113081,0.000356801091716541,-0.00146622259439289,-0.000929429070262167,1.13
-0.0822834620632722,-0.0408464467801721,0.0147843603659568,0.000345249151711968,-0.00141056063954759,-0.00088851025428216,1.135
-0.0822817358175136,-0.0408534995833699,0.0147799178146854,0.000317379468417478,-0.00137930835940603,-0.000823760293200415,1.14
-0.0822801489201715,-0.0408603961251669,0.0147757990132193,0.000278752321070108,-0.00137560434939621,-0.000746261185669006,1.145
-0.0822787551585662,-0.0408672741469139,0.014772067707291,0.000236058055258503,-0.0013990212709869,-0.000667983704638608,1.15
-0.0822775748682899,-0.0408742692532688,0.0147687277887678,0.000196144246333851,-0.00144572699283252,-0.000600203459066861,1.155
-0.0822765941470582,-0.040881497888233,0.0147657267714725,0.000164993764517618,-0.00150900955245836,-0.000552024803557316,1.16
-0.0822757691782356,-0.0408890429359953,0.0147629666474547,0.000146841344572657,-0.00158016206205369,-0.000529254846526328,1.165
-0.0822750349715128,-0.0408969437463055,0.0147603203732221,0.000143600711077774,-0.0016496442049152,-0.000533797136736958,1.17
-0.0822743169679574,-0.0409051919673301,0.0147576513875384,0.000154711602795565,-0.00170835987716167,-0.000563661991148656,1.175
-0.0822735434099434,-0.0409137337667159,0.0147548330775826,0.000177424513259083,-0.00174885275416869,-0.000613595936904687,1.18
-0.0822726562873771,-0.0409224780304868,0.0147517650978981,0.000207451130473935,-0.00176623212498894,-0.000676203734051306,1.185
-0.0822716190317248,-0.0409313091911117,0.0147483840792278,0.000239827786896463,-0.00175869898703107,-0.000743311921658218,1.19
-0.0822704198927903,-0.0409401026860469,0.0147446675196196,0.000269774360117658,-0.00172762636072576,-0.000807283504578038,1.195
-0.0822690710209897,-0.0409487408178505,0.0147406311020967,0.000293323545097479,-0.00167722269727166,-0.000862070614027211,1.2
-0.0822676044032642,-0.0409571269313369,0.0147363207490265,0.000307580961367293,-0.00161385961654492,-0.000903917402994558,1.205
-0.0822660664984574,-0.0409651962294196,0.0147318011620116,0.000310627638588912,-0.00154517946236998,-0.00093171361601474,1.21
-0.0822645133602644,-0.0409729221267314,0.0147271425939315,0.000301211709374805,-0.00147911125206734,-0.000947019586439168,1.215
-0.0822630073017175,-0.0409803176829918,0.0147224074959993,0.000278425210642474,-0.00142291313349752,-0.000953758180943787,1.22
-0.0822616151756643,-0.0409874322486593,0.0147176387050946,0.00024151954396423,-0.0013823333142704,-0.000957572220250391,1.225
-0.0822604075779445,-0.0409943439152306,0.0147128508439933,0.000189922224835826,-0.00136095297638139,-0.00096494193080332,1.23
-0.0822594579668203,-0.0410011486801125,0.0147080261343393,0.00012341795265769,-0.00135975800337196,-0.000982289099948908,1.235
-0.082258840877057,-0.0410079474701294,0.0147031146888396,4.23857516196335e-05,-0.0013769849907308,-0.00101531498402085,1.24
-0.0822586289482989,-0.041014832395083,0.0146980381139195,-5.20134705972453e-05,-0.00140828952518435,-0.0010686567151863,1.245
-0.0822588890156519,-0.0410218738427089,0.0146926948303435,-0.00015772560013616,-0.00144727499349351,-0.00114570303368922,1.25
-0.0822596776436526,-0.0410291102176764,0.0146869663151751,-0.000271717017330531,-0.00148638765903319,-0.00124829301846319,1.255
-0.0822610362287393,-0.0410365421559716,0.0146807248500828,-0.000389872738537633,-0.00151812335293933,-0.00137615217108422,1.26
-0.0822629855924319,-0.0410441327727363,0.0146738440892273,-0.000506933768518181,-0.00153640082017903,-0.00152618567570428,1.265
-0.0822655202612745,-0.0410518147768372,0.0146662131608488,-0.000616607502124111,-0.00153785700355291,-0.00169193636778697,1.27
-0.0822686032987852,-0.0410595040618549,0.0146577534790099,-0.000711952831222717,-0.00152276279219432,-0.00186355415976447,1.275
-0.0822721630629413,-0.0410671178758159,0.0146484357082111,-0.000786021459009412,-0.00149528523227804,-0.00202855089930232,1.28
-0.0822760931702363,-0.0410745943019773,0.0146382929537145,-0.000832644383774728,-0.00146294245351175,-0.0021733994758133,1.285
-0.0822802563921552,-0.0410819090142449,0.0146274259563355,-0.000847237332179951,-0.00143530756971932,-0.0022856740665711,1.29
-0.0822844925788161,-0.0410890855520935,0.0146159975860026,-0.000827499772948492,-0.00142226173750482,-0.00235613645735988,1.295
-0.0822886300776808,-0.041096196860781,0.0146042169037158,-0.00077387066332868,-0.00143224033141154,-0.00238021043836856,1.3
-0.0822924994309975,-0.041103358062438,0.014592315851524,-0.000689630788963669,-0.00147087650799183,-0.00235860594577364,1.305
-0.0822959475849423,-0.041110712444978,0.0145805228217951,-0.00058061180161495,-0.00154028685798169,-0.00229717209407898,1.31
-0.0822988506439504,-0.0411184138792679,0.0145690369613247,-0.000454536111282877,-0.00163906880340514,-0.0022061984058297,1.315
-0.0823011233245068,-0.0411266092232849,0.0145580059692956,-0.000320065315229101,-0.00176293064867439,-0.00209938282793587,1.32
-0.0823027236510829,-0.0411354238765283,0.0145475090551559,-0.00018570081574687,-0.00190577009741011,-0.00199263149065487,1.325
-0.0823036521551617,-0.0411449527270153,0.0145375458977026,-5.87414922703644e-05,-0.00206097484138912,-0.00190276729188366,1.33
-0.082303945862623,-0.0411552576012223,0.0145280320612432,5.54824696630263e-05,-0.002222716125444,-0.00184610748552583,1.335
-0.0823036684502747,-0.0411663711818495,0.0145188015238156,0.000153942340030966,-0.00238698808721072,-0.00183682029188947,1.34
-0.0823028987385745,-0.0411783061222856,0.0145096174223561,0.000235781532653689,-0.00255211864492733,-0.00188510217693505,1.345
-0.0823017198309113,-0.0411910667155102,0.0145001919114714,0.000301838447280822,-0.00271854650309988,-0.00199548185870757,1.35
-0.0823002106386749,-0.0412046594480257,0.0144902145021779,0.000354032159610718,-0.00288789843595483,-0.0021657308965306,1.355
-0.0822984404778768,-0.0412190989402055,0.0144793858476953,0.000394830961192305,-0.00306170132392536,-0.00238676166841589,1.36
-0.0822964663230709,-0.0412344074468251,0.0144674520393532,0.000426944401454854,-0.00324021454473078,-0.00264358059498537,1.365
-0.0822943316010636,-0.0412506085195488,0.0144542341363783,0.00045326717867944,-0.00342179500731898,-0.00291707027324506,1.37
-0.0822920652651702,-0.0412677174945854,0.014439648785012,0.000477015397915004,-0.00360299483377347,-0.00318623955397612,1.375
-0.0822896801881806,-0.0412857324687542,0.0144237175872421,0.000501925800988623,-0.00377933650843598,-0.00343056574263478,1.38
-0.0822871705591757,-0.0413046291512964,0.014406564758529,0.000532328627556033,-0.00394648009385268,-0.00363209677036735,1.385
-0.0822845089160379,-0.0413243615517657,0.0143884042746771,0.000572917480345936,-0.00410137621081885,-0.00377706890382079,1.39
-0.0822816443286362,-0.0413448684328198,0.014369518930158,0.00062817221349043,-0.00424304917724383,-0.00385690058792854,1.395
